PNA ID	Chromosome ID	Alignment Strand	Alignment Start	Feature Start	Alignment to STC	Feature Info
thrB_3	NC_000913.3	+	320219	320227	-7	ID=cds304;Parent=gene317;Dbxref=ASAP:ABE-0001054,UniProtKB/Swiss-Prot:P77379,Genbank:NP_414839.1,EcoGene:EG13581,GeneID:945616;Name=NP_414839.1;Note=putative ARAC-type regulatory protein;Ontology_term=GO:0006350,GO:0016563;gbkey=CDS;gene=rclR;go_function=transcription activator activity|0016563||;go_process=transcription|0006350||;product=reactive chlorine species (RCS)-specific activator of the rcl genes;protein_id=NP_414839.1;transl_table=11	
thrB_4	NC_000913.3	+	320220	320227	-6	ID=cds304;Parent=gene317;Dbxref=ASAP:ABE-0001054,UniProtKB/Swiss-Prot:P77379,Genbank:NP_414839.1,EcoGene:EG13581,GeneID:945616;Name=NP_414839.1;Note=putative ARAC-type regulatory protein;Ontology_term=GO:0006350,GO:0016563;gbkey=CDS;gene=rclR;go_function=transcription activator activity|0016563||;go_process=transcription|0006350||;product=reactive chlorine species (RCS)-specific activator of the rcl genes;protein_id=NP_414839.1;transl_table=11	
yaaX_10	NC_000913.3	-	335031	335022	-9	ID=cds315;Parent=gene328;Dbxref=ASAP:ABE-0001091,UniProtKB/Swiss-Prot:P77219,Genbank:NP_414851.1,EcoGene:EG13587,GeneID:947337;Name=NP_414851.1;gbkey=CDS;gene=yahC;product=putative inner membrane protein;protein_id=NP_414851.1;transl_table=11	
thrC_4	NC_000913.3	+	340158	340165	-6	ID=cds320;Parent=gene333;Dbxref=ASAP:ABE-0001107,UniProtKB/Swiss-Prot:P77624,Genbank:NP_414857.1,EcoGene:EG13593,GeneID:944984;Name=NP_414857.1;Note=putative kinase;Ontology_term=GO:0006526,GO:0006221;gbkey=CDS;gene=yahI;go_process=arginine biosynthetic process|0006526||,pyrimidine nucleotide biosynthetic process|0006221||;product=carbamate kinase-like protein;protein_id=NP_414857.1;transl_table=11	
thrC_3	NC_000913.3	+	342876	342884	-7	ID=cds322;Parent=gene335;Dbxref=ASAP:ABE-0001113,UniProtKB/Swiss-Prot:P75691,Genbank:NP_414859.1,EcoGene:EG13595,GeneID:944975;Name=NP_414859.1;Note=putative oxidoreductase;gbkey=CDS;gene=yahK;product=broad specificity NADPH-dependent aldehyde reductase%2C Zn-containing;protein_id=NP_414859.1;transl_table=11	
thrC_8.rev	NC_000913.3	+	348693	348682	12	ID=cds328;Parent=gene341;Dbxref=ASAP:ABE-0001138,UniProtKB/Swiss-Prot:P77541,Genbank:NP_414865.1,EcoGene:EG13601,GeneID:944990;Name=NP_414865.1;Note=putative phosphonomutase 2;Ontology_term=GO:0005737,GO:0019395;gbkey=CDS;gene=prpB;go_component=cytoplasm|0005737||;go_process=fatty acid oxidation|0019395||;product=2-methylisocitrate lyase;protein_id=NP_414865.1;transl_table=11	
yaaX_2.rev	NC_000913.3	+	356169	356171	-1	ID=cds333;Parent=gene346;Dbxref=ASAP:ABE-0001161,UniProtKB/Swiss-Prot:P25524,Genbank:NP_414871.1,EcoGene:EG11326,GeneID:944996;Name=NP_414871.1;Ontology_term=GO:0005737,GO:0015949;gbkey=CDS;gene=codA;go_component=cytoplasm|0005737||;go_process=nucleobase%2C nucleoside and nucleotide interconversion|0015949||;product=cytosine/isoguanine deaminase;protein_id=NP_414871.1;transl_table=11	
yaaX_10	NC_000913.3	+	358798	358799	0	ID=cds335;Parent=gene348;Dbxref=ASAP:ABE-0001171,UniProtKB/Swiss-Prot:P0ABE9,Genbank:NP_414873.1,EcoGene:EG10176,GeneID:946548;Name=NP_414873.1;Ontology_term=GO:0005737,GO:0009440,GO:0006805;experiment=N-terminus verified by Edman degradation: PMID 1740425;gbkey=CDS;gene=cynT;go_component=cytoplasm|0005737||;go_process=cyanate catabolic process|0009440||,xenobiotic metabolic process|0006805||;product=carbonic anhydrase;protein_id=NP_414873.1;transl_table=11	
yaaA_2	NC_000913.3	+	371215	371239	-23	ID=cds345;Parent=gene358;Dbxref=ASAP:ABE-0001201,UniProtKB/Swiss-Prot:P77044,Genbank:NP_414883.5,EcoGene:EG20275,GeneID:944954;Name=NP_414883.5;Ontology_term=GO:0019395;gbkey=CDS;gene=mhpC;go_process=fatty acid oxidation|0019395||;product=2-hydroxy-6-ketonona-2%2C4-dienedioic acid hydrolase;protein_id=NP_414883.5;transl_table=11	
yaaA_3	NC_000913.3	+	371216	371239	-22	ID=cds345;Parent=gene358;Dbxref=ASAP:ABE-0001201,UniProtKB/Swiss-Prot:P77044,Genbank:NP_414883.5,EcoGene:EG20275,GeneID:944954;Name=NP_414883.5;Ontology_term=GO:0019395;gbkey=CDS;gene=mhpC;go_process=fatty acid oxidation|0019395||;product=2-hydroxy-6-ketonona-2%2C4-dienedioic acid hydrolase;protein_id=NP_414883.5;transl_table=11	
thrB_2	NC_000913.3	+	372912	372921	-8	ID=cds347;Parent=gene360;Dbxref=ASAP:ABE-0001207,UniProtKB/Swiss-Prot:P77580,Genbank:NP_414885.1,EcoGene:EG13625,GeneID:945008;Name=NP_414885.1;Note=acetaldehyde dehydrogenase;Ontology_term=GO:0005737,GO:0019395;gbkey=CDS;gene=mhpF;go_component=cytoplasm|0005737||;go_process=fatty acid oxidation|0019395||;product=acetaldehyde-CoA dehydrogenase II%2C NAD-binding;protein_id=NP_414885.1;transl_table=11	
thrC_4	NC_000913.3	-	378364	378368	4	ID=cds351;Parent=gene364;Dbxref=ASAP:ABE-0001219,UniProtKB/Swiss-Prot:P51025,Genbank:NP_414889.1,EcoGene:EG13295,GeneID:944991;Name=NP_414889.1;Note=putative S-formylglutathione hydrolase;gbkey=CDS;gene=frmB;product=S-formylglutathione hydrolase;protein_id=NP_414889.1;transl_table=11	
thrL_10	NC_000913.3	-	378368	378368	0	ID=cds351;Parent=gene364;Dbxref=ASAP:ABE-0001219,UniProtKB/Swiss-Prot:P51025,Genbank:NP_414889.1,EcoGene:EG13295,GeneID:944991;Name=NP_414889.1;Note=putative S-formylglutathione hydrolase;gbkey=CDS;gene=frmB;product=S-formylglutathione hydrolase;protein_id=NP_414889.1;transl_table=11	
thrC_0.rev	NC_000913.3	-	384639	384616	-23	ID=cds359;Parent=gene372;Dbxref=ASAP:ABE-0001249,UniProtKB/Swiss-Prot:P71311,Genbank:NP_414898.4,EcoGene:EG13302,GeneID:946967;Name=NP_414898.4;gbkey=CDS;gene=yaiS;product=putative PIG-L family deacetylase;protein_id=NP_414898.4;transl_table=11	
yaaX_6	NC_000913.3	-	392883	392901	18	ID=cds367;Parent=gene380;Dbxref=ASAP:ABE-0001279,UniProtKB/Swiss-Prot:P0CF67,Genbank:NP_414907.2,EcoGene:EG40005,GeneID:946900;Name=NP_414907.2;gbkey=CDS;gene=insE1;product=IS3 transposase A;protein_id=NP_414907.2;transl_table=11	
yaaX_5	NC_000913.3	-	392884	392901	17	ID=cds367;Parent=gene380;Dbxref=ASAP:ABE-0001279,UniProtKB/Swiss-Prot:P0CF67,Genbank:NP_414907.2,EcoGene:EG40005,GeneID:946900;Name=NP_414907.2;gbkey=CDS;gene=insE1;product=IS3 transposase A;protein_id=NP_414907.2;transl_table=11	
yaaA_0	NC_000913.3	+	396628	396639	-10	ID=cds370;Parent=gene383;Dbxref=ASAP:ABE-0001297,UniProtKB/Swiss-Prot:P0AFY6,Genbank:NP_414911.1,EcoGene:EG10928,GeneID:946884;Name=NP_414911.1;Note=sensitivity to microcin B17%2C possibly envelop protein;Ontology_term=GO:0009274,GO:0019866,GO:0042493;gbkey=CDS;gene=sbmA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=response to drug|0042493||;product=peptide antibiotic transporter;protein_id=NP_414911.1;transl_table=11	
yaaA_1	NC_000913.3	+	396629	396639	-9	ID=cds370;Parent=gene383;Dbxref=ASAP:ABE-0001297,UniProtKB/Swiss-Prot:P0AFY6,Genbank:NP_414911.1,EcoGene:EG10928,GeneID:946884;Name=NP_414911.1;Note=sensitivity to microcin B17%2C possibly envelop protein;Ontology_term=GO:0009274,GO:0019866,GO:0042493;gbkey=CDS;gene=sbmA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=response to drug|0042493||;product=peptide antibiotic transporter;protein_id=NP_414911.1;transl_table=11	
thrL_4	NC_000913.3	+	401379	401386	-6	ID=cds375;Parent=gene388;Dbxref=ASAP:ABE-0001313,UniProtKB/Swiss-Prot:P0AAN9,Genbank:NP_414916.1,EcoGene:EG11256,GeneID:947709;Name=NP_414916.1;gbkey=CDS;gene=iraP;product=anti-RssB factor%2C RpoS stabilzer during Pi starvation%3B anti-adapter protein;protein_id=NP_414916.1;transl_table=11	
thrC_4.rev	NC_000913.3	+	401743	401747	-3	ID=cds376;Parent=gene389;Dbxref=ASAP:ABE-0001328,UniProtKB/Swiss-Prot:P00634,Genbank:NP_414917.2,EcoGene:EG10727,GeneID:945041;Name=NP_414917.2;Note=alkaline phosphatase~start codon corrected;Ontology_term=GO:0042597,GO:0006793;gbkey=CDS;gene=phoA;go_component=periplasmic space|0042597||;go_process=phosphorus metabolic process|0006793||;product=bacterial alkaline phosphatase;protein_id=NP_414917.2;transl_table=11	
thrC_3.rev	NC_000913.3	+	401744	401747	-2	ID=cds376;Parent=gene389;Dbxref=ASAP:ABE-0001328,UniProtKB/Swiss-Prot:P00634,Genbank:NP_414917.2,EcoGene:EG10727,GeneID:945041;Name=NP_414917.2;Note=alkaline phosphatase~start codon corrected;Ontology_term=GO:0042597,GO:0006793;gbkey=CDS;gene=phoA;go_component=periplasmic space|0042597||;go_process=phosphorus metabolic process|0006793||;product=bacterial alkaline phosphatase;protein_id=NP_414917.2;transl_table=11	
thrB_9	NC_000913.3	+	403250	403281	-30	ID=cds377;Parent=gene390;Dbxref=ASAP:ABE-0001330,UniProtKB/Swiss-Prot:P0AFM4,Genbank:NP_414918.4,EcoGene:EG11401,GeneID:945040;Name=NP_414918.4;Note=induced by phosphate starvation;Ontology_term=GO:0006793,GO:0042594;gbkey=CDS;gene=psiF;go_process=phosphorus metabolic process|0006793||,response to starvation|0042594||;product=PsiF family protein;protein_id=NP_414918.4;transl_table=11	
thrC_0	NC_000913.3	-	405642	405644	2	ID=cds379;Parent=gene392;Dbxref=ASAP:ABE-0001338,UniProtKB/Swiss-Prot:P0A9L8,Genbank:NP_414920.1,EcoGene:EG10769,GeneID:945034;Name=NP_414920.1;Note=pyrroline-5-carboxylate reductase;Ontology_term=GO:0005737,GO:0006561;experiment=N-terminus verified by Edman degradation: PMID 6089111;gbkey=CDS;gene=proC;go_component=cytoplasm|0005737||;go_process=proline biosynthetic process|0006561||;product=pyrroline-5-carboxylate reductase%2C NAD(P)-binding;protein_id=NP_414920.1;transl_table=11	
thrL_0	NC_000913.3	+	419564	419591	-26	ID=cds393;Parent=gene406;Dbxref=ASAP:ABE-0001394,UniProtKB/Swiss-Prot:P0AD99,Genbank:NP_414935.1,EcoGene:EG12168,GeneID:945042;Name=NP_414935.1;Note=branched chain amino acid transport system II carrier protein;Ontology_term=GO:0009274,GO:0019866,GO:0009098,GO:0009063;gbkey=CDS;gene=brnQ;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=leucine biosynthetic process|0009098||,cellular amino acid catabolic process|0009063||;product=branched-chain amino acid transport system 2 carrier protein%3B LIV-II transport system for Ile%2C Leu%2C and Val;protein_id=NP_414935.1;transl_table=11	
thrB_9.rev	NC_000913.3	+	426137	426137	1	ID=cds398;Parent=gene411;Dbxref=ASAP:ABE-0001413,UniProtKB/Swiss-Prot:P0A847,Genbank:NP_414940.1,EcoGene:EG10996,GeneID:949130;Name=NP_414940.1;Ontology_term=GO:0005737,GO:0009451;experiment=N-terminus verified by Edman degradation: PMID 8323579;gbkey=CDS;gene=tgt;go_component=cytoplasm|0005737||;go_process=RNA modification|0009451||;product=tRNA-guanine transglycosylase;protein_id=NP_414940.1;transl_table=11	
thrL_5	NC_000913.3	+	430587	430605	-17	ID=cds402;Parent=gene415;Dbxref=ASAP:ABE-0001422,UniProtKB/Swiss-Prot:P0AAQ2,Genbank:NP_414944.1,EcoGene:EG11097,GeneID:945051;Name=NP_414944.1;gbkey=CDS;gene=yajD;product=HNH nuclease family protein;protein_id=NP_414944.1;transl_table=11	
yaaX_6	NC_000913.3	-	432017	432013	-4	ID=cds403;Parent=gene416;Dbxref=ASAP:ABE-0001425,UniProtKB/Swiss-Prot:P0A927,Genbank:NP_414945.1,EcoGene:EG11035,GeneID:946242;Name=NP_414945.1;Note=nucleoside channel%3B receptor of phage T6 and colicin K;Ontology_term=GO:0009274,GO:0009279,GO:0015949;gbkey=CDS;gene=tsx;go_component=peptidoglycan-based cell wall|0009274||,cell outer membrane|0009279||;go_process=nucleobase%2C nucleoside and nucleotide interconversion|0015949||;product=nucleoside channel%2C receptor of phage T6 and colicin K;protein_id=NP_414945.1;transl_table=11	
thrB_1	NC_000913.3	+	433463	433455	9	ID=cds406;Parent=gene419;Dbxref=ASAP:ABE-0001441,UniProtKB/Swiss-Prot:P25539,Genbank:NP_414948.1,EcoGene:EG11321,GeneID:945620;Name=NP_414948.1;gbkey=CDS;gene=ribD;product=fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase;protein_id=NP_414948.1;transl_table=11	
thrB_2	NC_000913.3	+	433464	433455	10	ID=cds406;Parent=gene419;Dbxref=ASAP:ABE-0001441,UniProtKB/Swiss-Prot:P25539,Genbank:NP_414948.1,EcoGene:EG11321,GeneID:945620;Name=NP_414948.1;gbkey=CDS;gene=ribD;product=fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase;protein_id=NP_414948.1;transl_table=11	
thrB_9.rev	NC_000913.3	+	435114	435137	-22	ID=cds408;Parent=gene421;Dbxref=ASAP:ABE-0001447,UniProtKB/Swiss-Prot:P0A780,Genbank:NP_414950.1,EcoGene:EG10666,GeneID:945054;Name=NP_414950.1;Note=transcription termination%3B L factor;Ontology_term=GO:0005737,GO:0006350;gbkey=CDS;gene=nusB;go_component=cytoplasm|0005737||;go_process=transcription|0006350||;product=transcription antitermination protein;protein_id=NP_414950.1;transl_table=11	
thrL_5	NC_000913.3	+	435131	435137	-5	ID=cds408;Parent=gene421;Dbxref=ASAP:ABE-0001447,UniProtKB/Swiss-Prot:P0A780,Genbank:NP_414950.1,EcoGene:EG10666,GeneID:945054;Name=NP_414950.1;Note=transcription termination%3B L factor;Ontology_term=GO:0005737,GO:0006350;gbkey=CDS;gene=nusB;go_component=cytoplasm|0005737||;go_process=transcription|0006350||;product=transcription antitermination protein;protein_id=NP_414950.1;transl_table=11	
thrL_6	NC_000913.3	+	435132	435137	-4	ID=cds408;Parent=gene421;Dbxref=ASAP:ABE-0001447,UniProtKB/Swiss-Prot:P0A780,Genbank:NP_414950.1,EcoGene:EG10666,GeneID:945054;Name=NP_414950.1;Note=transcription termination%3B L factor;Ontology_term=GO:0005737,GO:0006350;gbkey=CDS;gene=nusB;go_component=cytoplasm|0005737||;go_process=transcription|0006350||;product=transcription antitermination protein;protein_id=NP_414950.1;transl_table=11	
yaaA_1	NC_000913.3	+	436579	436589	-9	ID=cds410;Parent=gene423;Dbxref=ASAP:ABE-0001454,UniProtKB/Swiss-Prot:P18200,Genbank:NP_414952.1,EcoGene:EG10704,GeneID:947542;Name=NP_414952.1;Note=phosphatidylglycerophosphatase;Ontology_term=GO:0009274,GO:0019866,GO:0008654;gbkey=CDS;gene=pgpA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=phospholipid biosynthetic process|0008654||;product=phosphatidylglycerophosphatase A;protein_id=NP_414952.1;transl_table=11	
thrB_1	NC_000913.3	-	441359	441343	-16	ID=cds414;Parent=gene427;Dbxref=ASAP:ABE-0001466,UniProtKB/Swiss-Prot:P0A8G9,Genbank:NP_414956.1,EcoGene:EG11098,GeneID:945069;Name=NP_414956.1;Note=exonuclease VII%2C small subunit;Ontology_term=GO:0005737,GO:0006308,GO:0006281;gbkey=CDS;gene=xseB;go_component=cytoplasm|0005737||;go_process=DNA catabolic process|0006308||,DNA repair|0006281||;product=exonuclease VII small subunit;protein_id=NP_414956.1;transl_table=11	
thrB_6	NC_000913.3	-	443670	443641	-29	ID=cds416;Parent=gene429;Dbxref=ASAP:ABE-0001472,UniProtKB/Swiss-Prot:Q46948,Genbank:NP_414958.4,EcoGene:EG13272,GeneID:945066;Name=NP_414958.4;Ontology_term=GO:0009102;gbkey=CDS;gene=yajL;go_process=biotin biosynthetic process|0009102||;product=oxidative-stress-resistance chaperone;protein_id=NP_414958.4;transl_table=11	
yaaX_10	NC_000913.3	+	444673	444683	-9	ID=cds418;Parent=gene431;Dbxref=ASAP:ABE-0001478,UniProtKB/Swiss-Prot:P0A8E7,Genbank:NP_414960.2,EcoGene:EG13613,GeneID:945063;Name=NP_414960.2;gbkey=CDS;gene=yajQ;product=phage Phi6 host factor%2C ATP/GTP binding protein;protein_id=NP_414960.2;transl_table=11	
thrC_8	NC_000913.3	-	451612	451610	-2	ID=cds424;Parent=gene437;Dbxref=ASAP:ABE-0001495,UniProtKB/Swiss-Prot:P0ABJ1,Genbank:NP_414966.1,EcoGene:EG10178,GeneID:945080;Name=NP_414966.1;Ontology_term=GO:0009274,GO:0019866,GO:0009060;gbkey=CDS;gene=cyoA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=aerobic respiration|0009060||;product=cytochrome o ubiquinol oxidase subunit II;protein_id=NP_414966.1;transl_table=11	
thrC_7	NC_000913.3	-	451613	451610	-3	ID=cds424;Parent=gene437;Dbxref=ASAP:ABE-0001495,UniProtKB/Swiss-Prot:P0ABJ1,Genbank:NP_414966.1,EcoGene:EG10178,GeneID:945080;Name=NP_414966.1;Ontology_term=GO:0009274,GO:0019866,GO:0009060;gbkey=CDS;gene=cyoA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=aerobic respiration|0009060||;product=cytochrome o ubiquinol oxidase subunit II;protein_id=NP_414966.1;transl_table=11	
thrL_6	NC_000913.3	+	456661	456677	-15	ID=cds429;Parent=gene442;Dbxref=ASAP:ABE-0001515,UniProtKB/Swiss-Prot:P0A6G7,Genbank:NP_414971.1,EcoGene:EG10158,GeneID:945082;Name=NP_414971.1;Note=ATP-dependent proteolytic subunit of clpA-clpP serine protease%2C heat shock protein F21.5;Ontology_term=GO:0005737,GO:0009266,GO:0008233;gbkey=CDS;gene=clpP;go_component=cytoplasm|0005737||;go_function=peptidase activity|0008233||;go_process=response to temperature stimulus|0009266||;product=proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases;protein_id=NP_414971.1;transl_table=11	
thrL_6	NC_000913.3	-	465551	465547	-4	ID=cds436;Parent=gene449;Dbxref=ASAP:ABE-0001539,UniProtKB/Swiss-Prot:P77756,Genbank:NP_414978.1,EcoGene:EG13252,GeneID:947034;Name=NP_414978.1;Ontology_term=GO:0006805;gbkey=CDS;gene=queC;go_process=xenobiotic metabolic process|0006805||;product=7-cyano-7-deazaguanine (preQ0) synthase%3B queuosine biosynthesis;protein_id=NP_414978.1;transl_table=11	
thrL_5	NC_000913.3	-	465552	465547	-5	ID=cds436;Parent=gene449;Dbxref=ASAP:ABE-0001539,UniProtKB/Swiss-Prot:P77756,Genbank:NP_414978.1,EcoGene:EG13252,GeneID:947034;Name=NP_414978.1;Ontology_term=GO:0006805;gbkey=CDS;gene=queC;go_process=xenobiotic metabolic process|0006805||;product=7-cyano-7-deazaguanine (preQ0) synthase%3B queuosine biosynthesis;protein_id=NP_414978.1;transl_table=11	
thrC_4	NC_000913.3	+	475372	475379	-6	ID=cds445;Parent=gene458;Dbxref=ASAP:ABE-0001574,UniProtKB/Swiss-Prot:P77717,Genbank:NP_414987.3,EcoGene:EG13253,GeneID:945070;Name=NP_414987.3;Note=glycoprotein/polysaccharide metabolism;Ontology_term=GO:0042158,GO:0009101;gbkey=CDS;gene=ybaY;go_process=lipoprotein biosynthetic process|0042158||,glycoprotein biosynthetic process|0009101||;product=outer membrane lipoprotein;protein_id=NP_414987.3;transl_table=11	
thrC_5	NC_000913.3	+	475373	475379	-5	ID=cds445;Parent=gene458;Dbxref=ASAP:ABE-0001574,UniProtKB/Swiss-Prot:P77717,Genbank:NP_414987.3,EcoGene:EG13253,GeneID:945070;Name=NP_414987.3;Note=glycoprotein/polysaccharide metabolism;Ontology_term=GO:0042158,GO:0009101;gbkey=CDS;gene=ybaY;go_process=lipoprotein biosynthetic process|0042158||,glycoprotein biosynthetic process|0009101||;product=outer membrane lipoprotein;protein_id=NP_414987.3;transl_table=11	
thrC_6	NC_000913.3	+	475374	475379	-4	ID=cds445;Parent=gene458;Dbxref=ASAP:ABE-0001574,UniProtKB/Swiss-Prot:P77717,Genbank:NP_414987.3,EcoGene:EG13253,GeneID:945070;Name=NP_414987.3;Note=glycoprotein/polysaccharide metabolism;Ontology_term=GO:0042158,GO:0009101;gbkey=CDS;gene=ybaY;go_process=lipoprotein biosynthetic process|0042158||,glycoprotein biosynthetic process|0009101||;product=outer membrane lipoprotein;protein_id=NP_414987.3;transl_table=11	
thrC_7	NC_000913.3	+	475375	475379	-3	ID=cds445;Parent=gene458;Dbxref=ASAP:ABE-0001574,UniProtKB/Swiss-Prot:P77717,Genbank:NP_414987.3,EcoGene:EG13253,GeneID:945070;Name=NP_414987.3;Note=glycoprotein/polysaccharide metabolism;Ontology_term=GO:0042158,GO:0009101;gbkey=CDS;gene=ybaY;go_process=lipoprotein biosynthetic process|0042158||,glycoprotein biosynthetic process|0009101||;product=outer membrane lipoprotein;protein_id=NP_414987.3;transl_table=11	
thrC_9	NC_000913.3	+	475377	475379	-1	ID=cds445;Parent=gene458;Dbxref=ASAP:ABE-0001574,UniProtKB/Swiss-Prot:P77717,Genbank:NP_414987.3,EcoGene:EG13253,GeneID:945070;Name=NP_414987.3;Note=glycoprotein/polysaccharide metabolism;Ontology_term=GO:0042158,GO:0009101;gbkey=CDS;gene=ybaY;go_process=lipoprotein biosynthetic process|0042158||,glycoprotein biosynthetic process|0009101||;product=outer membrane lipoprotein;protein_id=NP_414987.3;transl_table=11	
yaaA_7	NC_000913.3	-	478626	478617	-9	ID=cds448;Parent=gene462;Dbxref=ASAP:ABE-0001584,UniProtKB/Swiss-Prot:P77473,Genbank:NP_414990.2,EcoGene:EG14237,GeneID:948951;Name=NP_414990.2;gbkey=CDS;gene=ylaB;product=putative membrane-anchored cyclic-di-GMP phosphodiesterase;protein_id=NP_414990.2;transl_table=11	
yaaA_6	NC_000913.3	-	478627	478617	-10	ID=cds448;Parent=gene462;Dbxref=ASAP:ABE-0001584,UniProtKB/Swiss-Prot:P77473,Genbank:NP_414990.2,EcoGene:EG14237,GeneID:948951;Name=NP_414990.2;gbkey=CDS;gene=ylaB;product=putative membrane-anchored cyclic-di-GMP phosphodiesterase;protein_id=NP_414990.2;transl_table=11	
yaaA_4	NC_000913.3	-	478629	478617	-12	ID=cds448;Parent=gene462;Dbxref=ASAP:ABE-0001584,UniProtKB/Swiss-Prot:P77473,Genbank:NP_414990.2,EcoGene:EG14237,GeneID:948951;Name=NP_414990.2;gbkey=CDS;gene=ylaB;product=putative membrane-anchored cyclic-di-GMP phosphodiesterase;protein_id=NP_414990.2;transl_table=11	
thrC_1.rev	NC_000913.3	+	485729	485761	-31	ID=cds455;Parent=gene469;Dbxref=ASAP:ABE-0001608,UniProtKB/Swiss-Prot:P0ACS9,Genbank:NP_414997.1,EcoGene:EG12116,GeneID:945516;Name=NP_414997.1;Note=acrAB operon repressor;Ontology_term=GO:0005737,GO:0006350,GO:0042493,GO:0016564;gbkey=CDS;gene=acrR;go_component=cytoplasm|0005737||;go_function=transcription repressor activity|0016564||;go_process=transcription|0006350||,response to drug|0042493||;product=transcriptional repressor;protein_id=NP_414997.1;transl_table=11	
thrA_1	NC_000913.3	+	491390	491412	-21	ID=cds460;Parent=gene474;Dbxref=ASAP:ABE-0001628,UniProtKB/Swiss-Prot:P69503,Genbank:NP_415002.1,EcoGene:EG10051,GeneID:945113;Name=NP_415002.1;Ontology_term=GO:0005737,GO:0015949;experiment=N-terminus verified by Edman degradation: PMID 9573169;gbkey=CDS;gene=apt;go_component=cytoplasm|0005737||;go_process=nucleobase%2C nucleoside and nucleotide interconversion|0015949||;product=adenine phosphoribosyltransferase;protein_id=NP_415002.1;transl_table=11	
